,Route_link:,Route_name:,Bus_name:,Bus_type:,Dep_time:,Duration:,Arr_time:,Rating:,Price:,Seat_avail:
0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,04h 20m,14:50,2.5,320,30 Seats available
1,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,04h 35m,15:10,3.3,320,25 Seats available
2,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:40,04h 30m,15:10,2.1,320,29 Seats available
3,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:10,04h 20m,15:30,4.1,320,31 Seats available
4,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 34339,RAJDHANI (A.C. Semi Sleeper),11:20,04h 10m,15:30,2.6,389,"35 Seats available
17 Window"
5,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:20,05h 40m,05:00,3.7,680,"26 Seats available
10 Single"
6,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06h 20m,06:00,4.2,400,"36 Seats available
16 Window"
7,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05h 20m,05:00,4.6,500,"24 Seats available
6 Single"
8,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04h 20m,04:00,4.5,450,18 Seats available
9,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,3.8,350,"28 Seats available
3 Single"
10,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,04h 20m,14:50,2.5,320,30 Seats available
11,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,04h 35m,15:10,3.3,320,25 Seats available
12,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:40,04h 30m,15:10,2.1,320,29 Seats available
13,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:10,04h 20m,15:30,4.1,320,31 Seats available
14,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 34339,RAJDHANI (A.C. Semi Sleeper),11:20,04h 10m,15:30,2.6,389,"35 Seats available
17 Window"
15,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:50,04h 40m,16:30,3.9,320,31 Seats available
16,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8609,RAJDHANI (A.C. Semi Sleeper),12:10,04h 00m,16:10,3.3,389,"28 Seats available
12 Window"
17,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8918,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,04h 20m,16:50,3.5,320,31 Seats available
18,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8681,RAJADHANI AC (CONVERTED METRO LUXURY),13:00,04h 00m,17:00,2.9,389,"35 Seats available
17 Window"
19,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8617,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:20,04h 10m,17:30,4.9,320,28 Seats available
20,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8736,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,04h 20m,17:50,2.3,320,27 Seats available
21,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,03h 55m,17:45,4.6,320,19 Seats available
22,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64020,RAJDHANI (A.C. Semi Sleeper),14:00,04h 00m,18:00,3.3,389,"35 Seats available
17 Window"
23,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,04h 20m,18:30,3.8,320,31 Seats available
24,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8974,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,03h 50m,18:30,3.7,320,31 Seats available
25,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,15:00,04h 00m,19:00,4,389,"19 Seats available
1 Single"
26,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 15m,19:30,3.7,320,23 Seats available
27,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8698,RAJDHANI (A.C. Semi Sleeper),15:20,04h 10m,19:30,3.4,389,"33 Seats available
16 Window"
28,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64089,RAJDHANI (A.C. Semi Sleeper),15:25,06h 35m,22:00,3.5,389,"35 Seats available
17 Window"
29,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 1319,Lahari A/C sleeper,17:10,03h 35m,20:45,3.5,389,"16 Seats available
6 Single"
30,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8613,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,04h 10m,21:30,4.1,320,18 Seats available
31,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:40,04h 00m,21:40,4.1,389,"33 Seats available
15 Window"
32,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 1952,Lahari A/C sleeper,18:10,03h 35m,21:45,3.5,389,"29 Seats available
8 Single"
33,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 4172,RAJADHANI AC (CONVERTED METRO LUXURY),18:30,04h 00m,22:30,4.1,389,"35 Seats available
17 Window"
34,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64022,RAJDHANI (A.C. Semi Sleeper),19:00,04h 00m,23:00,3,389,"35 Seats available
17 Window"
35,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04h 10m,23:40,4.4,320,31 Seats available
36,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8625,RAJDHANI (A.C. Semi Sleeper),21:00,04h 00m,01:00,3.6,389,"35 Seats available
17 Window"
37,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8619,RAJDHANI (A.C. Semi Sleeper),22:00,04h 00m,02:00,4,389,"29 Seats available
14 Window"
38,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03h 55m,02:25,4.7,320,28 Seats available
39,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,04h 25m,03:20,4.8,320,29 Seats available
40,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8644,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,04h 10m,03:20,3.9,320,29 Seats available
41,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,03h 55m,03:20,4.7,320,7 Seats available
42,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64008,RAJDHANI (A.C. Semi Sleeper),23:35,04h 00m,03:35,4.3,389,"33 Seats available
16 Window"
43,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8805,RAJDHANI (A.C. Semi Sleeper),23:45,03h 45m,03:30,3.7,389,"16 Seats available
6 Window"
44,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04h 35m,04:30,3.8,320,30 Seats available
45,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 1323,Lahari A/C sleeper,23:55,03h 35m,03:30,3.8,389,"33 Seats available
12 Single"
46,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 25m,05:20,4.6,320,31 Seats available
47,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3796,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04h 25m,03:10,3.7,344,"25 Seats available
11 Window"
48,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3790,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04h 10m,03:25,2,344,"21 Seats available
9 Window"
49,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 35042,Super Luxury (Non AC Seater 2+2 Push Back),23:25,04h 06m,03:31,4.2,344,"25 Seats available
11 Window"
50,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3804,Super Luxury (Non AC Seater 2+2 Push Back),23:45,04h 10m,03:55,3.7,344,"27 Seats available
12 Window"
51,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3811,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04h 01m,04:00,3.8,344,"18 Seats available
7 Window"
52,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:20,05h 40m,05:00,3.7,680,"26 Seats available
10 Single"
53,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06h 20m,06:00,4.2,400,"36 Seats available
16 Window"
54,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05h 20m,05:00,4.6,500,"24 Seats available
6 Single"
55,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04h 20m,04:00,4.5,450,18 Seats available
56,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,3.8,350,"28 Seats available
3 Single"
57,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Venkateswara Travels,A/C Seater (2+2),23:50,05h 50m,05:40,3.8,450,28 Seats available
58,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,RRR Travels,A/C Seater / Sleeper (2+1),23:50,05h 40m,05:30,4.3,600,"23 Seats available
1 Single"
59,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),23:55,05h 30m,05:25,3.4,360,"16 Seats available
6 Window"
60,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.9,470,"28 Seats available
7 Single"
61,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06h 01m,06:00,3.8,800,"23 Seats available
7 Single"
62,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:59,05h 31m,05:30,5,630,"25 Seats available
6 Single"
63,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),23:59,06h 11m,06:10,3.1,500,"24 Seats available
5 Single"
64,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.6,600,"23 Seats available
2 Single"
65,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:59,05h 01m,05:00,3.6,850,25 Seats available
66,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),23:59,05h 31m,05:30,3.5,500,"23 Seats available
8 Window"
67,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.9,560,"21 Seats available
3 Single"
68,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06h 01m,06:00,4.6,800,"7 Seats available
4 Single"
69,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:30,05h 00m,05:30,3.1,550,"14 Seats available
1 Single"
70,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30,04h 30m,05:00,3.6,500,"28 Seats available
6 Single"
71,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Mozo travels,A/C Seater / Sleeper (2+1),01:30,04h 30m,06:00,4.1,699,"20 Seats available
1 Single"
72,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),17:30,04h 20m,21:50,2.3,500,"26 Seats available
6 Single"
73,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),18:00,03h 45m,21:45,1.8,790,"14 Seats available
1 Single"
74,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),00:45,04h 10m,04:55,1.8,750,"26 Seats available
8 Single"
75,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),23:59,05h 01m,05:00,3.9,3000,"40 Seats available
19 Window"
76,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),02:00,04h 35m,06:35,3.3,1100,38 Seats available
77,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),00:40,04h 20m,05:00,2.9,900,"31 Seats available
9 Single"
78,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,04h 20m,14:50,2.5,320,30 Seats available
79,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,04h 35m,15:10,3.3,320,25 Seats available
80,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:40,04h 30m,15:10,2.1,320,29 Seats available
81,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:10,04h 20m,15:30,4.1,320,31 Seats available
82,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 34339,RAJDHANI (A.C. Semi Sleeper),11:20,04h 10m,15:30,2.6,389,"35 Seats available
17 Window"
83,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:50,04h 40m,16:30,3.9,320,31 Seats available
84,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8609,RAJDHANI (A.C. Semi Sleeper),12:10,04h 00m,16:10,3.3,389,"28 Seats available
12 Window"
85,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8918,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,04h 20m,16:50,3.5,320,31 Seats available
86,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8681,RAJADHANI AC (CONVERTED METRO LUXURY),13:00,04h 00m,17:00,2.9,389,"35 Seats available
17 Window"
87,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8617,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:20,04h 10m,17:30,4.9,320,28 Seats available
88,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8736,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,04h 20m,17:50,2.3,320,27 Seats available
89,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,03h 55m,17:45,4.6,320,19 Seats available
90,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64020,RAJDHANI (A.C. Semi Sleeper),14:00,04h 00m,18:00,3.3,389,"35 Seats available
17 Window"
91,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,04h 20m,18:30,3.8,320,31 Seats available
92,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8974,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,03h 50m,18:30,3.7,320,31 Seats available
93,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,15:00,04h 00m,19:00,4,389,"19 Seats available
1 Single"
94,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 15m,19:30,3.7,320,23 Seats available
95,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8698,RAJDHANI (A.C. Semi Sleeper),15:20,04h 10m,19:30,3.4,389,"33 Seats available
16 Window"
96,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64089,RAJDHANI (A.C. Semi Sleeper),15:25,06h 35m,22:00,3.5,389,"35 Seats available
17 Window"
97,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 1319,Lahari A/C sleeper,17:10,03h 35m,20:45,3.5,389,"16 Seats available
6 Single"
98,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8613,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,04h 10m,21:30,4.1,320,18 Seats available
99,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:40,04h 00m,21:40,4.1,389,"33 Seats available
15 Window"
100,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 1952,Lahari A/C sleeper,18:10,03h 35m,21:45,3.5,389,"29 Seats available
8 Single"
101,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 4172,RAJADHANI AC (CONVERTED METRO LUXURY),18:30,04h 00m,22:30,4.1,389,"35 Seats available
17 Window"
102,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64022,RAJDHANI (A.C. Semi Sleeper),19:00,04h 00m,23:00,3,389,"35 Seats available
17 Window"
103,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04h 10m,23:40,4.4,320,31 Seats available
104,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8625,RAJDHANI (A.C. Semi Sleeper),21:00,04h 00m,01:00,3.6,389,"35 Seats available
17 Window"
105,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8619,RAJDHANI (A.C. Semi Sleeper),22:00,04h 00m,02:00,4,389,"29 Seats available
14 Window"
106,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03h 55m,02:25,4.7,320,28 Seats available
107,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,04h 25m,03:20,4.8,320,29 Seats available
108,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8644,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,04h 10m,03:20,3.9,320,29 Seats available
109,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,03h 55m,03:20,4.7,320,7 Seats available
110,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 64008,RAJDHANI (A.C. Semi Sleeper),23:35,04h 00m,03:35,4.3,389,"33 Seats available
16 Window"
111,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8805,RAJDHANI (A.C. Semi Sleeper),23:45,03h 45m,03:30,3.7,389,"16 Seats available
6 Window"
112,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04h 35m,04:30,3.8,320,30 Seats available
113,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 1323,Lahari A/C sleeper,23:55,03h 35m,03:30,3.8,389,"33 Seats available
12 Single"
114,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC - 8600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 25m,05:20,4.6,320,31 Seats available
115,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3796,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04h 25m,03:10,3.7,344,"25 Seats available
11 Window"
116,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3790,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04h 10m,03:25,2,344,"21 Seats available
9 Window"
117,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 35042,Super Luxury (Non AC Seater 2+2 Push Back),23:25,04h 06m,03:31,4.2,344,"25 Seats available
11 Window"
118,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3804,Super Luxury (Non AC Seater 2+2 Push Back),23:45,04h 10m,03:55,3.7,344,"27 Seats available
12 Window"
119,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,APSRTC - 3811,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04h 01m,04:00,3.8,344,"18 Seats available
7 Window"
120,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:20,05h 40m,05:00,3.7,680,"26 Seats available
10 Single"
121,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06h 20m,06:00,4.2,400,"36 Seats available
16 Window"
122,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05h 20m,05:00,4.6,500,"24 Seats available
6 Single"
123,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04h 20m,04:00,4.5,450,18 Seats available
124,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,3.8,350,"28 Seats available
3 Single"
125,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Venkateswara Travels,A/C Seater (2+2),23:50,05h 50m,05:40,3.8,450,28 Seats available
126,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,RRR Travels,A/C Seater / Sleeper (2+1),23:50,05h 40m,05:30,4.3,600,"23 Seats available
1 Single"
127,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),23:55,05h 30m,05:25,3.4,360,"16 Seats available
6 Window"
